href,title
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjEwMTMwL1vRuMDXz8LU2Hd3dy4ydHUuY2NdMjAxMi5CRDEwMjS438fl1tDTosur19Yucm12Ylpa,2012BD1024高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjEwMTMwL1vRuMDXz8LU2Hd3dy4ydHUuY2NdMjAxMi5CRDEyODC438fl1tDTosur19Yucm12Ylpa,2012BD1280高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjIwMTE4L1vRuMDXz8LU2Hd3dy4ydHUuY2NdseTS7LHgxOrKty5CRDEyODC438fl1tDTosur19Yucm12Ylpa,变异编年史BD1280高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjMwNTc4L1vRuMDXz8LU2Hd3dy4ydHUuY2NdseTS7LHgxOrKty5CRDEwMjSzrMfl1tDTosur19YubWt2Wlo=,变异编年史BD1024超清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjEwMzQ3L1vRuMDXz8LU2Hd3dy4ydHUuY2NdMjAxMsrAvefEqcjVLkJEMTI4MLOsx+W5+tOiy6vT78ur19YubWt2Wlo=,2012世界末日BD1280超清国英双语双字
thunder://QUFlZDJrOi8vfGZpbGV8JWUzJTgwJTkwbG9sJWU3JTk0JWI1JWU1JWJkJWIxJWU1JWE0JWE5JWU1JWEwJTgyd3d3LmxvbGR5dHQuY29tJWUzJTgwJTkxJUU1JThGJTk4JUU1JUJDJTgyJUU3JUJDJTk2JUU1JUI5JUI0JUU1JThGJUIyLkJEMTI4MCVFOCVCNiU4NSVFNiVCOCU4NSVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny5tcDR8MjQ0MjQ4MzIwNnw1MzI0RTUyRTVBM0ZBOUYyNTRCNzlEQUM3RUU5QUZCN3xoPTNKRzRHWUFHVUtPV1ZGUlIyMkM2RU5KSDROWldDNjJKfC9aWg==,变异编年史BD1280超清中英双字
thunder://QUFlZDJrOi8vfGZpbGV8JWUzJTgwJTkwbG9sJWU3JTk0JWI1JWU1JWJkJWIxJWU1JWE0JWE5JWU1JWEwJTgyd3d3LmxvbGR5dHQuY29tJWUzJTgwJTkxJUU1JThGJTk4JUU1JUJDJTgyJUU3JUJDJTk2JUU1JUI5JUI0JUU1JThGJUIyLkJEMTI4MCVFOSVBQiU5OCVFNiVCOCU4NSVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny5tcDR8MTI5NzUzMzIwN3wyQzAyQUQyRDUyQzBFQjk4NzQ0NTRCRkRCMTNGMDIxQ3xoPUlETUtSV0o3WkhEWkxYM1c0VVM0VFVFVFBJT0ZJUVdBfC9aWg==,变异编年史BD1280高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGEuMnR1LmNjOjQwMzMwL1vRuMDXz8LU2Hd3dy4ydHUuY2NduNbM+rLU8bcuRFZE1tDTosur19Yucm12Ylpa,钢铁苍穹DVD中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGEueHVuYm8uY2M6MzAzMTYvW9G4wNfPwtTYd3d3Llh1bkJvLkNjXdbCw/zXz8LewLwuQkQxMDI0uN/H5dbQ06LLq9fWLnJtdmJaWg==,致命紫罗兰BD1024高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGEueHVuYm8uY2M6MzAzMTYvW9G4wNfPwtTYd3d3Llh1bkJvLkNjXdbCw/zXz8LewLwuQkQxMjgwuN/H5dbQ06LLq9fWLnJtdmJaWg==,致命紫罗兰BD1280高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjUwMDIzL1vRuMDXz8LU2Hd3dy4ydHUuY2Nd1sLD/NfPwt7AvC5IRNbQ06LLq9fWMTAyNLjfx+UubWt2Wlo=,致命紫罗兰HD中英双字1024高清
thunder://QUFmdHA6Ly9keTpkeUB4bGEuMnR1LmNjOjIwNTY2L1vRuMDXz8LU2Hd3dy4ydHUuY2NduNbM+rLU8bcuQkQxMDI0uN/H5dbQ06LLq9fWLnJtdmJaWg==,钢铁苍穹BD1024高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGEuMnR1LmNjOjMwNDU2L1vRuMDXz8LU2Hd3dy4ydHUuY2NduNbM+rLU8bcuQkQxMjgwuN/H5dbQ06LLq9fWLnJtdmJaWg==,钢铁苍穹BD1280高清中英双字
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W9fPzeLP311bNzIwUF0xLjBHQi50b3JyZW50Wlo=,[紫外线][720P]1.0GB.torrent
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W9fPzeLP311bNzIwUF0yLjJHQi50b3JyZW50Wlo=,[紫外线][720P]2.2GB.torrent
thunder://QUFmdHA6Ly96OnpAZDMuZGwxMjM0LmNvbTo5ODE2L7jWzPqy1PG3QkTW0NOiy6vX1lu159OwzOzMw3d3dy5keTIwMTguY29tXS5ta3ZaWg==,钢铁苍穹BD中英双字
thunder://QUFlZDJrOi8vfGZpbGV8JWUzJTgwJTkwbG9sJWU3JTk0JWI1JWU1JWJkJWIxJWU1JWE0JWE5JWU1JWEwJTgyd3d3LmxvbGR5dHQuY29tJWUzJTgwJTkxJUU5JTkyJUEyJUU5JTkzJTgxJUU4JThCJThEJUU3JUE5JUI5LkJEMTI4MCVFOCVCNiU4NSVFNiVCOCU4NSVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny5tcDR8MjA2MzQwNDU0Mnw4Q0QyNEFDNjQ1MTk3ODU0MjU0NDJCNzExNDBFQ0I0MHxoPVhYSjVOT002SUdFWVVUVUhUWFk0QUJGUERVN1NHQkpXfC9aWg==,钢铁苍穹BD1280超清中英双字
thunder://QUFlZDJrOi8vfGZpbGV8JWUzJTgwJTkwbG9sJWU3JTk0JWI1JWU1JWJkJWIxJWU1JWE0JWE5JWU1JWEwJTgyd3d3LmxvbGR5dHQuY29tJWUzJTgwJTkxJUU5JTkyJUEyJUU5JTkzJTgxJUU4JThCJThEJUU3JUE5JUI5LkJEMTI4MCVFOSVBQiU5OCVFNiVCOCU4NSVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny5tcDR8MTE1MzkyNDYwM3wxRUU4QUIxNzg0RUYwNTNCRkNFN0UxNzUzM0U3MDgxMnxoPTZOUlZEM1M3NzJOVDI2VkpTRUVXS0JXM0o2RUFXT09GfC9aWg==,钢铁苍穹BD1280高清中英双字
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W7jWzPqy1PG3XVtCRC03MjBQLU1QNF1b06LT79bQ19ZdW7a5sOo2LjW31l1bMS4xR0JdWzIwMTFdLnRvcnJlbnRaWg==,[钢铁苍穹][BD-720P-MP4][英语中字][豆瓣6.5分][1.1GB][2011].torrent
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjEwMTY2L1vRuMDXz8LU2Hd3dy4ydHUuY2Ndyfq7r86ju/ouRFZEufrT78Xk0vTW0NfWLnJtdmJaWg==,生化危机DVD国语配音中字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjIwMTU4L1vRuMDXz8LU2Hd3dy4ydHUuY2Ndyfq7r86ju/oxLkJEMTAyNLjfx+XW0NOiy6vX1i5ybXZiWlo=,生化危机1BD1024高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjEwMTY2L1vRuMDXz8LU2Hd3dy4ydHUuY2Ndyfq7r86ju/oxLkJEMTI4MLjfx+XW0NOiy6vX1i5ybXZiWlo=,生化危机1BD1280高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjEwMjE1L1vRuMDXz8LU2Hd3dy4ydHUuY2Ndyfq7r86ju/oxLkJEMTAyNLOsx+XW0NOiy6vX1i5ta3ZaWg==,生化危机1BD1024超清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjIwMjA1L1vRuMDXz8LU2Hd3dy4ydHUuY2Ndyfq7r86ju/oxLkJEMTI4MLOsx+W5+tOiy6vT79bQ06LLq9fWLm1rdlpa,生化危机1BD1280超清国英双语中英双字
thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQxMjEuZHlnb2QuY246MzAxNi/J+ruvzqO7+i5b1tDTosur19YuMTAyNLfWsebCyl0vW7Xn07DM7MzDd3d3LmR5Z29kLmNuXS7J+ruvzqO7+i5b1tDTosur19YuMTAyNLfWsebCyl0ucm12Ylpa,生化危机[中英双字1024分辨率]
thunder://QUFmdHA6Ly9keTEzMS5jb206NnZkeS5jb21AZnRwMi42NmUuY2M6MTMwMC+hvjZ2tefTsHd3dy5keTEzMS5jb22hv8n6u6/Oo7v6LjcyMHAuufrTosur0+8uQkTW0NOiy6vX1i5ta3ZaWg==,生化危机720p国英双语BD中英双字
thunder://QUFmdHA6Ly82OjZAZnRwLmthbjY2LmNvbTo0NTE4L6G+Nna159Owd3d3LmR5MTMxLmNvbaG/yfq7r86ju/oxQkTW0NOiy6vX1jEwMjS438flLm1rdlpa,生化危机1BD中英双字1024高清
thunder://QUFmdHA6Ly82OjZAZnRwLjY2eXMub3JnOjQ1MTgvob7RuMDXz8LU2Hd3dy5keTEzMS5jb22hv8n6u6/Oo7v6MUJE1tDTosur19YxMDI0uN/H5S5ybXZiWlo=,生化危机1BD中英双字1024高清
thunder://QUFmdHA6Ly82OjZAZnRwLjY2eXMub3JnOjQ1MTgvob7RuMDXz8LU2Hd3dy5keTEzMS5jb22hv8n6u6/Oo7v6MUJE1tDTosur19YxMjgwuN/H5S5ybXZiWlo=,生化危机1BD中英双字1280高清
thunder://QUFlZDJrOi8vfGZpbGV8JUU3JTk0JTlGJUU1JThDJTk2JUU1JThEJUIxJUU2JTlDJUJBMSVFNiU4MSVCNiVFNyU4MSVCNSVFNSU4RiVBNCVFNSVBMCVBMS5CRDEyODAlRTglQjYlODUlRTYlQjglODUlRTUlOUIlQkQlRTglOEIlQjElRTUlOEYlOEMlRTglQUYlQUQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcubXA0fDIyNzExNDU2MzB8OTM1MjRCQTFBQkQ3MjcxMThCQ0Q2QTBEMEFFQjE4MER8aD1OM0FITjVIN1pDR1VXM1lEN0FTQVlETjRBNkJLTlVINnwvWlo=,生化危机1恶灵古堡BD1280超清国英双语中英双字
thunder://QUFlZDJrOi8vfGZpbGV8JUU3JTk0JTlGJUU1JThDJTk2JUU1JThEJUIxJUU2JTlDJUJBMSVFNiU4MSVCNiVFNyU4MSVCNSVFNSU4RiVBNCVFNSVBMCVBMS5CRDEyODAlRTklQUIlOTglRTYlQjglODUlRTUlOUIlQkQlRTglOEIlQjElRTUlOEYlOEMlRTglQUYlQUQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcubXA0fDEyMDYzMzA0NDR8MDQ1NEU2NTBEQTRCOTc2N0YxODBDODQ3REYzRjY4Q0J8aD1JVlI2UUhPUjNLR0FXVVZVWjJZMlgyQkZCVTJCNVVKVHwvWlo=,生化危机1恶灵古堡BD1280高清国英双语中英双字
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W8n6u6/Oo7v6XVtCRC03MjBQLVJNVkJdW9Oi0+/W0NfWXVu2ubDqNy43t9ZdWzEuNEdCXVsyMDAyXS50b3JyZW50Wlo=,[生化危机][BD-720P-RMVB][英语中字][豆瓣7.7分][1.4GB][2002].torrent
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjEwMTY5L1vRuMDXz8LU2Hd3dy4ydHUuY2Ndyfq7r86ju/ozo7q92brz0+DJ+i5CRDEwMjS438fl1tDTosur19Yucm12Ylpa,生化危机3：劫后余生BD1024高清中英双字
thunder://QUFmdHA6Ly93d3c6cGlhb2h1YS5jb21AZHkxMjYucGlhb2h1YS5jb206MzY2NzQvxq67qLXn07BwaWFvaHVhLmNvbbDL16a/8fbotPPVvcvz0+PS7cH6QkTW0NOiy6vX1i5ybXZiWlo=,八爪狂鲨大战梭鱼翼龙BD中英双字
thunder://QUFlZDJrOi8vfGZpbGV8JWUzJTgwJTkwbG9sJWU3JTk0JWI1JWU1JWJkJWIxJWU1JWE0JWE5JWU1JWEwJTgyd3d3LmxvbGR5dHQuY29tJWUzJTgwJTkxJUU1JTg1JUFCJUU3JTg4JUFBJUU3JThCJTgyJUU5JUIyJUE4JUU1JUE0JUE3JUU2JTg4JTk4JUU2JUEyJUFEJUU5JUIxJUJDJUU3JUJGJUJDJUU5JUJFJTk5LjcyMFAuQkQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTclRTMlODAlOTBMT0wlZTclOTQlYjUlZTUlYmQlYjElZTUlYTQlYTklZTUlYTAlODJ3d3cubG9sZHl0dC5jb20lRTMlODAlOTEubWt2fDIzNTkyMTA5MDZ8NkY2RUQxNjNEN0ZENTA4MDFERkU2QUREMzM4OEUxMTB8aD1VVEczN00yUUo0N0FYTlY0VUlBSEFNQjVEVEhHTEI0SXwvWlo=,八爪狂鲨大战梭鱼翼龙720PBD中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjIwMTYxL1vRuMDXz8LU2Hd3dy4ydHUuY2Ndyfq7r86ju/ozo7q92brz0+DJ+i5CRDEyODC438fl1tDTosur19Yucm12Ylpa,生化危机3：劫后余生BD1280高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjIwMjA1L1vRuMDXz8LU2Hd3dy4ydHUuY2Ndyfq7r86ju/ozLkJEMTAyNLOsx+XW0NOiy6vX1i5ta3ZaWg==,生化危机3BD1024超清中英双字
thunder://QUFmdHA6Ly90djI6dHYyQHhsLjc3ZHMuY29tOjEzMzg3L1vG38bftefK03d3dy43N2RzLmNvbV2wy9emv/H26LTz1b3L89Pj0u3B+kJE1tDTosur19Yucm12Ylpa,八爪狂鲨大战梭鱼翼龙BD中英双字
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/WzEwODBwXbDL16a/8fbotPPVvcvz0+PS7cH6LjIuODRHQi50b3JyZW50Wlo=,[1080p]八爪狂鲨大战梭鱼翼龙.2.84GB.torrent
thunder://QUFodHRwOi8vYnQuMnR1LmNjLzEwNzU4REJGOEU1QTczNkY3NEE0RjVFOTBFM0NDMjBDRTZFOTAxQkEvW9G4sqXTsNS6d3d3Lnh1bmJvLmNjXczszeLAtL76RFZEMS5ybXZiWlo=,天外来菌DVD1
thunder://QUFodHRwOi8vYnQuMnR1LmNjL0JCNTQxNzE3Q0M3MTg4RkM1RkY1OERCNDU3QzVCMzc4M0I0MTE5OEYvW9G4sqXTsNS6d3d3Lnh1bmJvLmNjXczszeLAtL76RFZEMi5ybXZiWlo=,天外来菌DVD2
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjMwMTkyL1vRuMDXz8LU2Hd3dy4ydHUuY2Ndyfq7r86ju/ozLkJEMTI4MLOsx+W5+tOiy6vT79bQ06LLq9fWLm1rdlpa,生化危机3BD1280超清国英双语中英双字
thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQxMjAuZHlnb2QuY246MjE3Ni/J+ruvzqO7+jOjur3ZuvPT4Mn6LlvW0NOiy6vX1i4xMDI0t9ax5sLKXS9btefTsMzszMN3d3cuZHlnb2QubmV0XS7J+ruvzqO7+jOjur3ZuvPT4Mn6LlvW0NOiy6vX1i4xMDI0t9ax5sLKXS5ybXZiWlo=,生化危机3：劫后余生[中英双字1024分辨率]
thunder://QUFmdHA6Ly8xMDA4OjEwMDhAc3ZyMDIuZ3ZvZC50djo4ODcvR3ZvZEcvMjAwOS8xMC8wOC9b0biypdOw1Lp3d3cueHVuYm8uY2Ndyfq7r86ju/ozo7q92brz0+DJ+i5b1tDTosur19YuMTAyNLfWsebCyl0ucm12Ylpa,生化危机3：劫后余生[中英双字1024分辨率]
thunder://QUFlZDJrOi8vfGZpbGV8JWUzJTgwJTkwTE9MJWU3JTk0JWI1JWU1JWJkJWIxJWU1JWE0JWE5JWU1JWEwJTgyd3d3LmxvbGR5dHQuY29tJWUzJTgwJTkxJUU1JUE0JUE5JUU1JUE0JTk2JUU2JTlEJUE1JUU4JThGJThDLkhEMTI4MCVFOCVCNiU4NSVFNiVCOCU4NSVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny5tcDR8MzY2MzUwNzI3OXxEODYzMDA1QjI1ODdFNEQyOTU4NkY4OTU5OEVBQzUwQnxoPVRaRkJYSFo0QVQ3UlFKSTZSWk1IQjZYWUMzRTJWRUtGfC9aWg==,天外来菌HD1280超清中英双字
thunder://QUFlZDJrOi8vfGZpbGV8JWUzJTgwJTkwTE9MJWU3JTk0JWI1JWU1JWJkJWIxJWU1JWE0JWE5JWU1JWEwJTgyd3d3LmxvbGR5dHQuY29tJWUzJTgwJTkxJUU1JUE0JUE5JUU1JUE0JTk2JUU2JTlEJUE1JUU4JThGJThDLkhEMTI4MCVFOSVBQiU5OCVFNiVCOCU4NSVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny5tcDR8MTk1MTIxNjQzNXwzMUM1OTE0Qjg2NEY2MUE0Rjg2REFEMEEyMDMxODE3QXxoPUlTU01OREQyQVRLM1Y2NEZZWkxHTlpVT0lHQ0haSUJNfC9aWg==,天外来菌HD1280高清中英双字
thunder://QUFmdHA6Ly8xMDA4OjEwMDhAc3ZyMDIuZ3ZvZC50djo4ODcvRy1mcGFuLzIwMDkvMDgvMTYvW7Cu0biypXd3dy5peHVuYm8uY29tXcn6u6/Oo7v6SUlJw/C++EJE1tDTosur19YxMjgweDcyMLjfx+Ww5i5ybXZiWlo=,生化危机III灭绝BD中英双字1280x720高清版
thunder://QUFmdHA6Ly8xMDA4OjEwMDhAc3ZyMDIuZ3ZvZC50djo4ODcvRy1mcGFuLzIwMDkvMDUvMTIvyfq7r86ju/ozo7q088PwvvgvW7Cu0biypXd3dy5peHVuYm8uY29tXcn6u6/Oo7v6M6O6tPPD8L74LnJtdmJaWg==,生化危机3：大灭绝
thunder://QUFmdHA6Ly9keTEzMS5jb206NnZkeS5jb21AZnRwMi42NmUuY2M6MTMwMC+hvjZ2tefTsHd3dy5keTEzMS5jb22hv8n6u6/Oo7v6o7rD8L74LjcyMHAuufrTosur0+8uQkTW0NOiy6vX1i5ta3ZaWg==,生化危机：灭绝720p国英双语BD中英双字
thunder://QUFmdHA6Ly82OjZAZnRwLmthbjY2LmNvbTo0NTE4L6G+Nna159Owd3d3LmR5MTMxLmNvbaG/yfq7r86ju/ozQkTW0NOiy6vX1jEwMjS438flLm1rdlpa,生化危机3BD中英双字1024高清
thunder://QUFlZDJrOi8vfGZpbGV8JWUzJTgwJTkwTE9MJWU3JTk0JWI1JWU1JWJkJWIxJWU1JWE0JWE5JWU1JWEwJTgyd3d3LmxvbGR5dHQuY29tJWUzJTgwJTkxJUU3JUJCJTg4JUU3JUJCJTkzJUU4JTgwJTg1NSVFRiVCQyU5QSVFNSU4OCU5QiVFNCVCOCU5NiVFNyVCQSVBQS5IRDEyODAlRTglQjYlODUlRTYlQjglODUlRTklOUYlQTklRTclODklODglRTglOEIlQjElRTglQUYlQUQlRTQlQjglQUQlRTUlQUQlOTcubXA0fDI2MTk2MzM5ODF8QTE1N0JFMzIxMzZCOTQyRjhBM0MyOTEyRUQ2MkVERER8aD0yS0tHWk9DUlpPVFlMT1ZEWTNVVEI0RUM0RFVQN1AyN3wvWlo=,终结者5：创世纪HD1280超清韩版英语中字
thunder://QUFmdHA6Ly93d3c6cGlhb2h1YS5jb21AZHkxMjYucGlhb2h1YS5jb206MzA0MDgvxq67qLXn07BwaWFvaHVhLmNvbdbVveHV3zVIRDEyODC438fluquw5tbQ19YubWt2Wlo=,终结者5HD1280高清韩版中字
thunder://QUFmdHA6Ly82OjZAZnRwLjY2eXMub3JnOjQ1MTgvob7RuMDXz8LU2Hd3dy5keTEzMS5jb22hv8n6u6/Oo7v6M0JE1tDTosur19YxMDI0uN/H5S5ybXZiWlo=,生化危机3BD中英双字1024高清
thunder://QUFmdHA6Ly82OjZAZnRwLjY2eXMub3JnOjQ1MTgvob7RuMDXz8LU2Hd3dy5keTEzMS5jb22hv8n6u6/Oo7v6M0JE1tDTosur19YxMjgwuN/H5S5ybXZiWlo=,生化危机3BD中英双字1280高清
thunder://QUFlZDJrOi8vfGZpbGV8JUU3JTk0JTlGJUU1JThDJTk2JUU1JThEJUIxJUU2JTlDJUJBMyVFNyU4MSVBRCVFNyVCQiU5RC5CRDEyODAlRTglQjYlODUlRTYlQjglODUlRTUlOUIlQkQlRTglOEIlQjElRTUlOEYlOEMlRTglQUYlQUQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcubXA0fDIwOTg3MDYxNzh8NDBEN0EyQUVFNjc3MjgzQ0M3Q0M4M0VGQjMxNUVENUZ8aD1BUkw2Mlk2SDY2S0gzVjRDUUtCRVFFQVREM0hDWlVCWnwvWlo=,生化危机3灭绝BD1280超清国英双语中英双字
thunder://QUFlZDJrOi8vfGZpbGV8JWUzJTgwJTkwTE9MJWU3JTk0JWI1JWU1JWJkJWIxJWU1JWE0JWE5JWU1JWEwJTgyd3d3LmxvbGR5dHQuY29tJWUzJTgwJTkxJUU3JUJCJTg4JUU3JUJCJTkzJUU4JTgwJTg1NSVFRiVCQyU5QSVFNSU4OCU5QiVFNCVCOCU5NiVFNyVCQSVBQS5IRDEyODAlRTglQjYlODUlRTYlQjglODUlRTklOUYlQTklRTclODklODglRTclODklQjklRTYlOTUlODglRTQlQjglQUQlRTUlQUQlOTcubXA0fDI2MTkzNTczMjh8MUZBQThEM0M0QjZBREUyREM1RTA2MEZGMzZFRTRCRkV8aD0zSEJURkk2Wk5PUlEzUFpVSjc2VkNYWEhQNDdPMjZBN3wvWlo=,终结者5：创世纪HD1280超清韩版特效中字
thunder://QUFmdHA6Ly93OndAZDMuZGwxMjM0LmNvbTo5NTY5L1u159OwzOzMw3d3dy5keTIwMTguY29tXdbVveHV37S0ysC8zUJE1tDTosur19Yucm12Ylpa,终结者创世纪BD中英双字
thunder://QUFmdHA6Ly93d3c6cGlhb2h1YS5jb21AZHkxMjUucGlhb2h1YS5jb206MjAzOTcvxq67qLXn07BwaWFvaHVhLmNvbdbVveHV37S0ysC8zUJEMTI4MLjfx+XW0NOiy6vX1i5ybXZiWlo=,终结者创世纪BD1280高清中英双字
thunder://QUFlZDJrOi8vfGZpbGV8JUU3JTk0JTlGJUU1JThDJTk2JUU1JThEJUIxJUU2JTlDJUJBMyVFNyU4MSVBRCVFNyVCQiU5RC5CRDEyODAlRTklQUIlOTglRTYlQjglODUlRTUlOUIlQkQlRTglOEIlQjElRTUlOEYlOEMlRTglQUYlQUQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcubXA0fDExMTEwMTAxNjh8MDc5RDIyNTA2QzQwODA1OTc0MkJDQzJDNTUyREUwRTR8aD02UUVFVVFWRU02WlFMWFMyV1BKNFhGS1BXVE1CSVE2T3wvWlo=,生化危机3灭绝BD1280高清国英双语中英双字
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W8n6u6/Oo7v6M6O6w/C++F1bQkQtNzIwUC1STVZCXVvTotPv1tDX1l1btrmw6jcuMLfWXVsxLjRHQl1bMjAwN10udG9ycmVudFpa,[生化危机3：灭绝][BD-720P-RMVB][英语中字][豆瓣7.0分][1.4GB][2007].torrent
thunder://QUFmdHA6Ly95Z2R5ODp5Z2R5OEB5MDA2LmR5Z29kLm9yZzoyMTI1L1vR9LnitefTsHd3dy55Z2R5OC5jb21dLtbVveHV36O6tLTKwLzNLkJELjcyMHAu1tDTosur19bEuy5ybXZiWlo=,终结者：创世纪BD720p中英双字幕
thunder://QUFlZDJrOi8vfGZpbGV8JWUzJTgwJTkwTE9MJWU3JTk0JWI1JWU1JWJkJWIxJWU1JWE0JWE5JWU1JWEwJTgyd3d3LmxvbGR5dHQuY29tJWUzJTgwJTkxWiVFNyVCQiU5MyVFOCU4MCU4NTUlRUYlQkMlOUElRTUlODglOUIlRTQlQjglOTYlRTclQkElQUEuQkQxMjgwJUU4JUI2JTg1JUU2JUI4JTg1JUU3JTg5JUI5JUU2JTk1JTg4JUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3Lm1wNHwyNzk4ODMxMzEzfDE0QUYwQjkxNDVBREYwODQwMEFBQUJCODE5MjlDOEEzfGg9TUxJQ01DU1RLSVNFRlZIU0FIQkhXMktSV1ZBNDM1V1d8L1pa,Z结者5：创世纪BD1280超清特效中英双字
thunder://QUFlZDJrOi8vfGZpbGV8JWUzJTgwJTkwTE9MJWU3JTk0JWI1JWU1JWJkJWIxJWU1JWE0JWE5JWU1JWEwJTgyd3d3LmxvbGR5dHQuY29tJWUzJTgwJTkxWiVFNyVCQiU5MyVFOCU4MCU4NTUlRUYlQkMlOUElRTUlODglOUIlRTQlQjglOTYlRTclQkElQUEuQkQxMjgwJUU5JUFCJTk4JUU2JUI4JTg1JUU3JTg5JUI5JUU2JTk1JTg4JUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3Lm1wNHwxNTg1MDk3ODYyfDREOUU0NkUyQjI4QUY4MUQ0MzI5RDA2QTU3REY1MjgyfGg9RlFYNFlKWU0yQ1NBVEoyN0NJRVpXRUJIRTNZMlpXR0l8L1pa,Z结者5：创世纪BD1280高清特效中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjEwMTY4L1vRuMDXz8LU2Hd3dy4ydHUuY2Ndyfq7r86ju/oyLkJEMTAyNLjfx+XW0NOiy6vX1i5ybXZiWlo=,生化危机2BD1024高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjIwMTYwL1vRuMDXz8LU2Hd3dy4ydHUuY2Ndyfq7r86ju/oyLkJEMTI4MLjfx+XW0NOiy6vX1i5ybXZiWlo=,生化危机2BD1280高清中英双字
thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNjguZHlnb2Qub3JnOjEwNTcvW7Xn07DM7MzDLXd3dy5keTIwMTgubmV0Xbra0sLIyzIuNzIwcC5CRNbQ06LLq9fWxLsucm12Ylpa,黑衣人2720pBD中英双字幕
thunder://QUFmdHA6Ly9keTpkeUB4bGEuMnR1LmNjOjIwNTE0L1vRuMDXz8LU2Hd3dy4ydHUuY2NdutrSwsjLMi5CRDEyODC438fl1tDTosur19Yucm12Ylpa,黑衣人2BD1280高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjEwMjIxL1vRuMDXz8LU2Hd3dy4ydHUuY2NdutrSwsjLMi5CRDEwMjSzrMfl1tDTosur19YubWt2Wlo=,黑衣人2BD1024超清中英双字
